tempmax,tempmin,temp,humidity,precip,precipprob,precipcover,windspeed,sealevelpressure,month,dayofweek,weekofyear,temp_humidity,temp_range,heat_index,conditions
19.4,11,14.6,90.5,0,0,0,11.2,1015.4,1,5,1,1321.3,8.4,280.3225018,Partially cloudy
15.2,9,11.4,86.8,0,0,0,16.6,1016.1,1,6,1,989.52,6.2,310.2879194,Partially cloudy
16.6,7,11.2,86.2,0,0,0,16.6,1016.6,1,0,2,965.44,9.6,312.1677539,Partially cloudy
16,6.2,10.5,85.5,0,0,0,16.2,1017,1,1,2,897.75,9.8,318.5743776,Clear
16.1,4.9,10,84.4,0,0,0,11.9,1016.1,1,2,2,844,11.2,323.0509821,Clear
19,4.5,11.2,84.1,0,0,0,7.6,1015.9,1,3,2,941.92,14.5,312.106931,Partially cloudy
21,7.8,13.1,85.6,0,0,0,7.6,1014.4,1,4,2,1121.36,13.2,295.2704343,Partially cloudy
16.9,8,11.1,89.4,0,0,0,10.8,1013.2,1,5,2,992.34,8.9,312.4170578,Partially cloudy
14.1,6,10.3,90.6,0,0,0,20.5,1015.5,1,6,2,933.18,8.1,319.4699424,Partially cloudy
33.2,25,28.1,91,10.149,100,8.33,18.4,1004.6,9,5,37,2557.1,8.2,177.9054763,"Rain, Partially cloudy"
19.7,8.9,12.9,88.5,0,0,0,14.8,1014.2,1,1,3,1141.65,10.8,296.3342882,Partially cloudy
19.3,9,13.3,83.9,0,0,0,19.4,1014.5,1,2,3,1115.87,10.3,293.621681,Partially cloudy
23,9.8,14.2,75.4,0,0,0,20.5,1013.5,1,3,3,1070.68,13.2,283.1075397,Clear
17.8,5.8,11.6,87.4,0,0,0,11.5,1014.8,1,4,3,1013.84,12,308.3686401,Clear
19.6,9,13.2,84.1,0,0,0,16.6,1013,1,5,3,1110.12,10.6,294.4870756,Partially cloudy
15,9.4,12.3,92.7,0,0,0,14.8,1016.1,1,6,3,1140.21,5.6,299.534319,Partially cloudy
17,8.7,12,88.7,0,0,0,13,1018.1,1,0,4,1064.4,8.3,304.3804259,Clear
19.6,6.6,12.6,77,0,0,0,13.7,1017.6,1,1,4,970.2,13,297.1786788,Clear
20.5,7.3,12.9,76.2,0,0,0,14.8,1017.2,1,2,4,982.98,13.2,294.1515452,Clear
19,6.1,12.4,75.4,0,0,0,9.4,1018.1,1,3,4,934.96,12.9,297.6291098,Clear
19.9,6.1,12.3,77.2,0,0,0,18.4,1018.5,1,4,4,949.56,13.8,299.8079719,Clear
20.8,6,12.5,72.7,0,0,0,17.8,1016.8,1,5,4,908.75,14.8,294.2711798,Clear
22.8,5.5,13.2,67.7,0,0,0,9.4,1017.3,1,6,4,893.64,17.3,282.5868921,Clear
25.6,7.8,16.4,62.6,0,0,0,11.3,1018.9,2,0,5,1026.64,17.8,252.1995346,Clear
26,9,17.1,70.9,0,0,0,9.4,1017.3,2,1,5,1212.39,17,257.6312705,Clear
25.5,12,18.2,76,0,0,0,14.8,1015.6,2,2,5,1383.2,13.5,252.8120449,Partially cloudy
36,26,30.6,41.4,0.68,100,8.33,20.5,1004.6,5,0,19,1266.84,10,144.3352918,"Rain, Partially cloudy"
21,9,14.3,80.6,0,0,0,11.2,1017.8,2,4,5,1152.58,12,284.7490829,Clear
22,9.4,15,80.2,0,0,0,18.4,1018.1,2,5,5,1203,12.6,278.9191489,Clear
22.8,9,15.1,81.8,0,0,0,18.4,1017.8,2,6,5,1235.18,13.8,278.3667131,Clear
23.7,9.8,15.6,78.7,0,0,0,13,1017.8,2,0,6,1227.72,13.9,273.6791263,Clear
25,10,16.4,75.8,0,0,0,9.4,1014.8,2,1,6,1243.12,15,266.2278209,Partially cloudy
28.3,11.9,18.4,72.1,0,0,0,13,1012.7,2,2,6,1326.64,16.4,249.2746868,Clear
24,11,16.9,80.7,0,0,0,16.6,1013.9,2,3,6,1363.83,13,263.8205157,Partially cloudy
26.3,12,18.1,79,0,0,0,11.2,1015.1,2,4,6,1429.9,14.3,254.3682954,Partially cloudy
26.6,14,18.4,79.1,0,0,0,8.6,1015.4,2,5,6,1455.44,12.6,252.1182454,Partially cloudy
27.8,11.2,18.7,74.4,0,0,0,6.1,1014.5,2,6,6,1391.28,16.6,248.4723689,Clear
28.6,11.3,19.8,74.4,0,0,0,12.6,1012.7,2,0,7,1473.12,17.3,240.6405155,Clear
28.8,13.2,20.6,74.8,0,0,0,7.6,1012.2,2,1,7,1540.88,15.6,235.1969368,Clear
26.8,12.2,18.9,73.8,0,0,0,9,1014.1,2,2,7,1394.82,14.6,246.7388428,Clear
27.6,11.4,19.2,73.6,0,0,0,8.5,1016.8,2,3,7,1413.12,16.2,244.5040857,Clear
25.6,11.2,18.1,77.6,0,0,0,15.9,1019.2,2,4,7,1404.56,14.4,254.0762179,Clear
26.5,12,18.2,76.7,0,0,0,11.9,1019.2,2,5,7,1395.94,14.5,253.0631069,Partially cloudy
27.7,11.8,18.5,75.2,0,0,0,15.2,1017.5,2,6,7,1391.2,15.9,250.2863646,Clear
28.8,13,19.3,72.3,0,0,0,15.1,1015.2,2,0,8,1395.39,15.8,243.070793,Clear
30.7,13,20.9,67.3,0,0,0,12.6,1012.9,2,1,8,1406.57,17.7,228.6020479,Clear
31.8,13.2,21.7,65.3,0,0,0,13.3,1011,2,2,8,1417.01,18.6,221.697278,Clear
32.6,15.2,22.6,67.1,0,0,0,16.5,1009.9,2,3,8,1516.46,17.4,217.7251296,Clear
32.6,15,23.6,64.4,0,0,0,16.6,1007.5,2,4,8,1519.84,17.6,209.4091451,Clear
31.3,19,24.6,59.4,0,0,0,17.7,1007,2,5,8,1461.24,12.3,198.5089575,Clear
31.6,17.4,23.8,52.8,0,0,0,14.1,1010.3,2,6,8,1256.64,14.2,193.0159058,Clear
28,13.4,20.9,58.8,0,0,0,21.6,1014.4,3,0,9,1228.92,14.6,218.3322637,Clear
28.1,13,20.9,57.7,0,0,0,26.5,1014.3,3,1,9,1205.93,15.1,216.603405,Clear
30.8,13,21.3,57.6,0,0,0,15.6,1012.4,3,2,9,1226.88,17.8,214.1825339,Clear
33.6,14.2,23.1,57.1,0,0,0,9.7,1012,3,3,9,1319.01,19.4,203.5146534,Clear
30.8,14,22.6,60.8,0,0,0,19.3,1011.6,3,4,9,1374.08,16.8,211.3278237,Clear
31,16,22.9,60.2,0,0,0,15.8,1010.8,3,5,9,1378.58,15,208.8679313,Clear
33.4,16.7,24.5,61.5,0,0,0,13,1009.5,3,6,9,1506.75,16.7,201.4180651,Clear
31.8,20.8,25.2,63.7,0,0,0,16.6,1010.6,3,0,10,1605.24,11,199.6079352,Partially cloudy
40,25.1,32.3,39.1,7.656,100,4.17,21.8,1004.6,5,5,21,1262.93,14.9,134.6814618,"Rain, Partially cloudy"
32.6,19.4,25.1,60.8,0,0,0,14.8,1012,3,2,10,1526.08,13.2,197.3851657,Partially cloudy
34.6,18.2,25.7,63.5,0,0,0,13.8,1012.9,3,3,10,1631.95,16.4,196.6513548,Clear
32.8,25,28.2,87.3,7.643,100,4.17,24.1,1004.6,9,5,36,2461.86,7.8,180.9165264,"Rain, Partially cloudy"
35,28,31.1,83.2,5.104,100,4.17,10.8,1004.7,9,0,36,2587.52,7,166.7921422,"Rain, Partially cloudy"
31,16.6,23.9,61.8,0,0,0,17.7,1013.1,3,6,10,1477.02,14.4,205.095723,Clear
31.7,17,24.3,60.5,0,0,0,18.4,1011.9,3,0,11,1470.15,14.7,201.4257469,Clear
31.6,19,24.8,61.7,0,0,0,15.1,1012.1,3,1,11,1530.16,12.6,199.9642043,Partially cloudy
33.8,18,25.6,55.3,0,0,0,14.8,1010.6,3,2,11,1415.68,15.8,188.0110081,Partially cloudy
34,18.9,25.9,52.5,0,0,0,11.2,1011,3,3,11,1359.75,15.1,182.4014933,Partially cloudy
34,20.5,26.6,48,0,0,0,14.8,1010.7,3,4,11,1276.8,13.5,171.6537464,Partially cloudy
32.9,18,25.2,50.7,0,0,0,18.3,1009.3,3,5,11,1277.64,14.9,182.6726169,Clear
34.8,18,26.3,51.7,0,0,0,14.8,1008.5,3,6,11,1359.71,16.8,179.2799843,Clear
31,21.5,26.4,46.5,0,0,0,27.7,1011.8,3,0,12,1227.6,9.5,169.680769,Partially cloudy
28.1,21.3,24.8,48.9,0,0,0,24.1,1013.7,3,1,12,1212.72,6.8,181.1973735,Partially cloudy
32.5,18.2,25.4,45.4,0,0,0,20.5,1013.8,3,2,12,1153.16,14.3,171.5877673,Partially cloudy
29.8,16,23.4,55.8,0,0,0,17.8,1013.4,3,3,12,1305.72,13.8,199.9588892,Partially cloudy
31.8,16,24,55,0,0,0,18.4,1011.5,3,4,12,1320,15.8,195.616754,Clear
34.6,18,26.1,57,0,0,0,42.3,1009.5,3,5,12,1487.7,16.6,187.7671094,Clear
36.8,19.2,27.9,50.9,0,0,0,10,1007,3,6,12,1420.11,17.6,170.8788073,Clear
39.8,22.5,30.2,41.5,0,0,0,18.4,1004.5,3,0,13,1253.3,17.3,145.856715,Clear
37.8,21.4,29.5,39.4,0,0,0,31.4,1000.8,3,1,13,1162.3,16.4,143.9314322,Clear
34.7,21,27.9,35,0,0,0,21.3,1001.9,3,2,13,976.5,13.7,138.5837022,Clear
34,19,27.1,22.5,0,0,0,22.8,1002.8,4,3,13,609.75,15,102.8209535,Clear
33.9,16,25.8,27.5,0,0,0,12.4,1006.2,4,4,13,709.5,17.9,122.0862677,Clear
34.8,14.7,26,23,0,0,0,16.4,1008.8,4,5,13,598,20.1,106.2901278,Clear
36.8,16.9,27.1,27.9,0,0,0,18.3,1009.5,4,6,13,756.09,19.9,120.5503983,Clear
38.8,21,29.9,28.7,0,0,0,13.4,1007.8,4,0,14,858.13,17.8,116.9306004,Partially cloudy
38,22.6,30.4,30.4,0,0,0,14.8,1006.2,4,1,14,924.16,15.4,120.3599989,Partially cloudy
36,23.4,29.7,31.6,0,0,0,18.4,1009,4,2,14,938.52,12.6,125.0881604,Partially cloudy
34.9,21,27.6,26.4,0,0,0,15.7,1009.1,4,3,14,728.64,13.9,114.8367593,Clear
36.2,17.2,27.7,25.5,0,0,0,18.4,1009.8,4,4,14,706.35,19,111.7956784,Clear
36.9,19.5,29,22.9,0,0,0,16.6,1011.2,4,5,14,664.1,17.4,101.323499,Clear
38.5,19.7,29.4,23.8,0,0,0,18.4,1011.1,4,6,14,699.72,18.8,103.5518241,Clear
38.7,20.9,29.8,28,0,0,0,18.4,1011.6,4,0,15,834.4,17.8,115.2019748,Clear
39.4,21,30.5,28.5,0,0,0,18.5,1010,4,1,15,869.25,18.4,115.1464441,Clear
39.6,22.8,31.5,25,0,0,0,18.4,1008.7,4,2,15,787.5,16.8,103.7440225,Partially cloudy
40.1,24,31.3,23.9,0,0,0,19.8,1007.5,4,3,15,748.07,16.1,100.9412288,Partially cloudy
29,24,26.2,93.7,12.104,100,8.33,11.2,1004.7,9,3,37,2454.94,5,187.2138089,"Rain, Partially cloudy"
33,19.8,26.7,54,0,0,0,21.2,1009.5,4,5,15,1441.8,13.2,180.8587962,Partially cloudy
35.2,20.3,28.3,40.8,0,0,0,16.6,1011.4,4,6,15,1154.64,14.9,150.8906566,Clear
37,20.9,30,33.8,0,0,0,18.4,1007.3,4,0,16,1014,16.1,129.8157246,Clear
33.8,21.7,28,34.7,0,0,0,37.1,1006.3,4,1,16,971.6,12.1,137.5304701,Partially cloudy
32.7,20,26.1,47.7,0,0,0,16.6,1008.4,4,2,16,1244.97,12.7,173.2272027,Partially cloudy
33,21,27.4,45.3,0,0,0,16.6,1010.6,4,3,16,1241.22,12,163.3373118,Partially cloudy
34.7,27.6,30,81.6,0.09,100,4.17,11.8,1004.7,8,3,34,2448,7.1,174.0983612,"Rain, Partially cloudy"
32.8,18.6,26.8,33.8,0,0,0,22.3,1010.1,4,5,16,905.84,14.2,138.5579926,Clear
36.7,20.2,28.2,32.2,0,0,0,22.3,1009.8,4,6,16,908.04,16.5,130.4159349,Clear
39.7,19.1,30.1,30.2,0,0,0,18.4,1007.9,4,0,17,909.02,20.6,120.5149655,Clear
41.2,22.6,32.1,30.1,0,0,0,20.5,1006.8,4,1,17,966.21,18.6,115.8915617,Clear
42,23.7,33.2,27.9,0,0,0,22.3,1007.6,4,2,17,926.28,18.3,108.3726645,Clear
29,26,27.2,95.2,0.26,100,8.33,13,1004.7,9,6,36,2589.44,3,178.5724663,"Rain, Partially cloudy"
39.3,24.7,33.3,28.9,0,0,0,18.4,1007.4,4,4,17,962.37,14.6,110.5847006,Partially cloudy
40.6,29.3,33.7,28.5,0,0,0,22.3,1007.2,5,5,17,960.45,11.3,108.8797386,Partially cloudy
38.8,26.7,32.2,30.4,0,0,0,18.4,1007.4,5,6,17,978.88,12.1,116.3995665,Partially cloudy
38.7,26,32.5,30.2,0,0,0,18.4,1005.8,5,0,18,981.5,12.7,115.2841672,Partially cloudy
34.7,24,28.8,85.6,0.747,100,8.33,20.3,1004.7,9,1,37,2465.28,10.7,178.5951251,"Rain, Partially cloudy"
39.4,26.6,32.6,38,0,0,0,20.5,1005.3,5,2,18,1238.8,12.8,131.7301198,Partially cloudy
33.6,28,30.1,78.2,1.835,100,8.33,13,1004.8,9,6,37,2353.82,5.6,175.0639551,"Rain, Partially cloudy"
30.1,26.1,28.4,81.2,24.669,100,8.33,14.8,1004.8,9,6,39,2306.08,4,183.7830672,"Rain, Partially cloudy"
38.3,24.4,31.8,40.6,0,0,0,13,1007.9,5,5,18,1291.08,13.9,138.9820566,Partially cloudy
38.9,24.2,30.6,44.8,4.448,100,4.17,47.7,1004.9,5,4,18,1370.88,14.7,150.387284,"Rain, Partially cloudy"
35.7,27.9,31.6,76.8,0.51,100,4.17,14.1,1005,7,6,30,2426.88,7.8,167.233583,"Rain, Partially cloudy"
33.8,25.8,29.9,76.2,0.045,100,4.17,14.8,1005,8,0,34,2278.38,8,176.760755,"Rain, Partially cloudy"
37,24.8,31,39.8,0,0,0,27.7,1001.6,5,2,19,1233.8,12.2,139.9833175,Partially cloudy
35,26.1,30.1,78.7,18.544,100,8.33,14.8,1005,9,5,38,2368.87,8.9,174.8816303,"Rain, Partially cloudy"
36.5,24.4,30.4,47.2,0,0,0,14.8,1003.5,5,4,19,1434.88,12.1,154.995396,Partially cloudy
38.5,25.1,30.6,39.8,0,0,0,29.5,1004.9,5,5,19,1217.88,13.4,141.2426216,Partially cloudy
40,24,32.7,32.1,0,0,0,11.2,1006.1,5,6,19,1049.67,16,119.2281338,Clear
37,26.1,32.8,31.2,0,0,0,14.8,1006.1,5,0,20,1023.36,10.9,116.966932,Partially cloudy
31,24.9,27.8,60.6,0.175,100,8.33,24.1,1006.5,5,1,20,1684.68,6.1,183.0004134,"Rain, Overcast"
25,21,22.4,94.6,62.39,100,20.83,22.3,1004.5,5,2,20,2119.04,4,213.1593321,"Rain, Overcast"
34.1,26,29.6,78.9,0.06,100,4.17,14.8,1005,9,3,39,2335.44,8.1,177.6719794,"Rain, Partially cloudy"
31.2,25,27.5,89.4,0.119,100,4.17,15.5,1005,9,2,38,2458.5,6.2,183.4186888,"Rain, Partially cloudy"
40,23.4,31.8,33.9,3,100,4.17,16.6,1005,4,4,17,1078.02,16.6,125.4127102,"Rain, Partially cloudy"
32.9,24.2,27.7,58,0,0,0,22.3,1005.9,5,6,20,1606.6,8.7,180.9623704,Partially cloudy
36,22,29.5,45.7,0,0,0,27.7,1006,5,0,21,1348.15,14,155.9707479,Clear
39,25,32,33.1,0,0,0,20.5,1002.2,5,1,21,1059.2,14,123.1269193,Clear
39.2,24.3,32.8,28.4,0,0,0,20.5,1000.1,5,2,21,931.52,14.9,110.3428601,Clear
40.3,24.7,32.8,35.5,0,0,0,18.4,1000.2,5,3,21,1164.4,15.6,126.2546836,Clear
38,26.8,32.2,50.6,0,0,0,18.4,1001.9,5,4,21,1629.32,11.2,152.7034098,Clear
37,28,32.2,50.1,0,0,0,23.9,1003.4,5,5,21,1613.22,9,152.0945836,Partially cloudy
32,24,27.7,92.4,39.76,100,4.17,13,1005.1,9,3,35,2559.48,8,178.869938,"Rain, Partially cloudy"
34.5,19.8,28,58.5,16.448,100,8.33,37.1,1005.1,5,5,20,1638,14.7,180.0054701,"Rain, Partially cloudy"
35.1,27,29.6,82.8,3.403,100,4.17,14.8,1005.2,9,1,38,2450.88,8.1,175.7342395,"Rain, Partially cloudy"
36,23.7,30,58,0,0,0,18.4,1004.6,6,2,22,1740,12.3,169.9531487,Partially cloudy
38,26,31.8,52,0,0,0,13,1005.3,6,3,22,1653.6,12,155.9398654,Partially cloudy
29,25.2,27.3,59.3,0.2,100,8.33,15.1,1005.2,5,0,21,1618.89,3.8,184.304668,"Rain, Partially cloudy"
33,27,29.1,80.9,5.104,100,4.17,16.6,1005.2,8,2,34,2354.19,6,179.7387595,"Rain, Partially cloudy"
37.4,25.6,31.6,58.3,0,0,0,11.2,1003.3,6,6,22,1842.28,11.8,162.893586,Partially cloudy
39.5,27.8,34,47.4,0,0,0,18.4,1001.1,6,0,23,1611.6,11.7,142.1063627,Partially cloudy
41.1,30,35.8,43.8,0,0,0,25.7,998.6,6,1,23,1568.04,11.1,131.5563318,Partially cloudy
41.5,31,36.8,40.8,0,0,0,18.3,997.2,6,2,23,1501.44,10.5,124.5531461,Partially cloudy
35.1,27.4,30.1,81.8,15.448,100,4.17,17.7,1005.2,8,4,34,2462.18,7.7,173.4058113,"Rain, Partially cloudy"
32.1,21,26.2,76.9,6.448,100,8.33,22.3,1005.2,5,4,20,2014.78,11.1,198.5502647,"Rain, Partially cloudy"
40.7,26.7,33.8,39.4,0.851,100,4.17,28,1005.2,6,3,23,1331.72,14,130.8321577,"Rain, Partially cloudy"
38.6,23,31,60.9,5.39,100,8.33,29.1,1005.3,6,4,22,1887.9,15.6,167.5465472,"Rain, Partially cloudy"
37.7,27.5,32.3,61.5,0,0,0,14.8,997.6,6,0,24,1986.45,10.2,161.8601039,Partially cloudy
37.9,28,31.9,60.5,0,0,0,23.3,994.7,6,1,24,1929.95,9.9,163.0992898,Partially cloudy
35.3,22,28.9,52.1,4.987,100,4.17,30.6,1005.3,5,3,21,1505.69,13.3,168.2429288,"Rain, Partially cloudy"
35.7,28,31.3,67.8,0,0,0,18.4,999.6,6,3,24,2122.14,7.7,169.1852038,Partially cloudy
35.8,27,30.7,70.8,0,0,0,20.5,1000.5,6,4,24,2173.56,8.8,172.7599712,Partially cloudy
34.5,27.2,30.3,70.3,0,0,0,18.4,1000.3,6,5,24,2130.09,7.3,174.8255849,Partially cloudy
37,22.9,29.4,46.3,3.492,100,4.17,15.3,1005.4,5,6,18,1361.22,14.1,157.3706046,"Rain, Partially cloudy"
37,27,32.1,66.8,0,0,0,13,1002,6,0,25,2144.28,10,164.959385,Partially cloudy
40,29.2,34.7,49.8,0,0,0,14.8,1001.2,6,1,25,1728.06,10.8,142.4154704,Partially cloudy
40.1,29.7,35.1,42.5,0,0,0,18.4,1001.5,6,2,25,1491.75,10.4,131.8935631,Partially cloudy
38,29.7,32.2,63.4,0,0,0,18.4,1001.5,6,3,25,2041.48,8.3,163.2809535,Partially cloudy
32.6,24.7,29.4,82.1,4.403,100,8.33,18.4,1005.4,9,4,37,2413.74,7.9,177.3317851,"Rain, Partially cloudy"
39,24,31.9,31.5,1.701,100,4.17,22.6,1005.4,4,1,17,1004.85,15,119.6751463,"Rain, Partially cloudy"
39,28.4,33.6,55.4,0,0,0,13,1004.8,6,6,25,1861.44,10.6,151.9789885,Partially cloudy
39.3,29.4,34.5,54.2,0,0,0,13,1003.5,6,0,26,1869.9,9.9,147.3805319,Partially cloudy
42,29.5,36.3,46.7,0,0,0,24.1,1000.2,6,1,26,1695.21,12.5,133.5336157,Clear
43,30.6,37.7,36.8,0,0,0,27.7,997.1,6,2,26,1387.36,12.4,116.3503314,Partially cloudy
36.9,27,31.5,64.6,0.149,100,4.17,16.6,1005.5,9,2,38,2034.9,9.9,167.1520063,"Rain, Partially cloudy"
30.5,24.7,27,84.7,3.925,100,8.33,16.6,1005.5,9,0,40,2286.9,5.8,190.4975587,"Rain, Partially cloudy"
38,28,31.6,61.9,0,0,0,22.3,1000.7,7,5,26,1956.04,10,165.3395585,Partially cloudy
39,28,33,55.7,0,0,0,20.5,1002.2,7,6,26,1838.1,11,154.7051925,Partially cloudy
40,29,33.8,50,0,0,0,14.8,1002.6,7,0,27,1690,11,145.9206371,Partially cloudy
40,30,34.8,51.1,0,0,0,14.8,1000.9,7,1,27,1778.28,10,143.3953112,Partially cloudy
42,31.1,36.4,46.2,0,0,0,18.4,999.4,7,2,27,1681.68,10.9,132.6424728,Partially cloudy
26,24,24.6,94.3,30.556,100,16.67,17.6,1005.5,9,5,38,2319.78,2,197.5306015,"Rain, Partially cloudy"
38,29.2,33,58.7,0,0,0,22.3,1000.7,7,4,27,1937.1,8.8,157.0003876,Partially cloudy
38.8,30,34.5,59.2,0,0,0,18.4,1000.2,7,5,27,2042.4,8.8,150.8975272,Partially cloudy
38.1,30,33.7,65.4,0,0,0,22.3,1001.6,7,6,27,2203.98,8.1,156.9856208,Partially cloudy
36.7,28.4,31.7,72.8,0,0,0,22.3,1003.6,7,0,28,2307.76,8.3,167.5036585,Partially cloudy
40,26.6,33.5,41.5,0.3,100,4.17,13,1005.6,5,5,18,1390.25,13.4,135.2464997,"Rain, Partially cloudy"
39,25.1,30.6,52.9,0.34,100,4.17,18.4,1005.6,5,3,20,1618.74,13.9,161.9563439,"Rain, Partially cloudy"
35.2,25,30.5,79.1,0,0,0,16.6,1003,7,3,28,2412.55,10.2,172.4557502,Partially cloudy
37.1,28.6,33.1,73.9,0,0,0,16.6,1004.1,7,4,28,2446.09,8.5,160.1436224,Partially cloudy
37.8,29,33.1,70.8,0,0,0,13,1002,7,5,28,2343.48,8.8,160.4931181,Partially cloudy
30.8,23,26.7,88.8,2.597,100,8.33,20.5,1005.6,9,3,38,2370.96,7.8,189.1913434,"Rain, Partially cloudy"
28,25,26.3,99.3,110.111,100,20.83,13,999,7,0,29,2611.59,3,178.5058477,"Rain, Overcast"
32,24.7,27.6,95.2,56.863,100,12.5,18.4,998.9,7,1,29,2627.52,7.3,175.9439358,"Rain, Overcast"
34,25,29.5,85.3,0,0,0,11.1,997.6,7,2,29,2516.35,9,174.5893139,Partially cloudy
33.3,27,29.4,83.6,0,0,0,13,996.4,7,3,29,2457.84,6.3,176.4077176,Partially cloudy
34,27.4,30.5,82.3,0,0,0,14.8,997.9,7,4,29,2510.15,6.6,170.8020835,Partially cloudy
37.2,24,31.1,54.8,0.97,100,4.17,27.7,1005.6,5,2,18,1704.28,13.2,161.9176843,"Rain, Partially cloudy"
36.7,28,32.4,75.1,0,0,0,14.8,998.4,7,6,29,2433.24,8.7,163.4711811,Partially cloudy
32.8,30,30.9,83,0,0,0,14.8,997.4,7,0,30,2564.7,2.8,168.0645356,Partially cloudy
30,27,28.5,94.6,106.078,100,20.83,16.6,995.8,7,1,30,2696.1,3,170.9547515,"Rain, Overcast"
27.8,26,26.7,96.8,9.136,100,16.67,14.8,997.1,7,2,30,2584.56,1.8,179.648275,"Rain, Overcast"
33,25,29.4,60.3,2.582,100,4.17,13.2,1005.7,6,6,22,1772.82,8,174.7795689,"Rain, Partially cloudy"
31.9,26,27.7,94.8,38.669,100,8.33,27.7,998.8,7,4,30,2625.96,5.9,175.8340389,"Rain, Overcast"
34.2,26,29.8,85.4,0,0,0,14.8,999,7,5,30,2544.92,8.2,172.7210506,Partially cloudy
36.3,28,31,71,0.851,100,4.17,14.8,1005.7,9,3,38,2201,8.3,171.1946615,"Rain, Partially cloudy"
33.4,26.3,28.8,76.2,27.221,100,4.17,14.8,1005.7,9,2,39,2194.56,7.1,183.0407286,"Rain, Partially cloudy"
32.3,25.3,27.1,87.1,3.448,100,4.17,16.6,1005.7,9,2,38,2360.41,7,188.0755672,"Rain, Partially cloudy"
34,27.7,30.6,78.5,0,0,0,18.4,1000.7,8,2,31,2402.1,6.3,172.1346559,Partially cloudy
34.8,27,30.7,80.5,0,0,0,18.4,1000.5,8,3,31,2471.35,7.8,170.6752296,Partially cloudy
35.7,28,31.2,78.2,0,0,0,9.4,1000.3,8,4,31,2439.84,7.7,168.9186557,Partially cloudy
38,21.1,30.4,53.8,11.506,100,4.17,28.3,1005.7,5,2,18,1635.52,16.9,163.8561376,"Rain, Partially cloudy"
33.5,26.1,28.8,77.1,0.17,100,4.17,11.2,1005.8,9,1,38,2220.48,7.4,182.8591707,"Rain, Partially cloudy"
33.3,26,29,89.2,0,0,0,13,1003.7,8,0,32,2586.8,7.3,174.161545,Partially cloudy
35.6,26,31,76.8,0,0,0,22.3,1002,8,1,32,2380.8,9.6,170.496077,Partially cloudy
35.5,28,31.2,72.4,0,0,0,25.9,1002.2,8,2,32,2258.88,7.5,170.153884,Partially cloudy
35.5,28.3,32,67.6,0,0,0,20.5,1003.4,8,3,32,2163.2,7.2,165.6386344,Partially cloudy
35.8,28,32.1,67.8,0,0,0,18.4,1001.8,8,4,32,2176.38,7.8,165.1845283,Partially cloudy
36.1,28,32,66,0,0,0,18.7,999.8,8,5,32,2112,8.1,165.2233619,Partially cloudy
36.5,29,32.1,63.8,0,0,0,18.4,1001.1,8,6,32,2047.98,7.5,163.930049,Partially cloudy
37,29,32.8,65.5,0,0,0,16.7,1004.3,8,0,33,2148.4,8,161.2267729,Partially cloudy
37.7,30,33.1,68.2,0,0,0,16.6,1004.1,8,1,33,2257.42,7.7,160.3598857,Partially cloudy
37.6,29,33,65.9,0,0,0,14.8,1002.2,8,2,33,2174.7,8.6,160.3907566,Partially cloudy
36,29.7,32.3,70.9,0,0,0,13,1001.2,8,3,33,2290.07,6.3,164.4929525,Partially cloudy
33,26.5,29.3,77.3,5.104,100,4.17,13,1005.9,9,0,38,2264.89,6.5,179.9125876,"Rain, Partially cloudy"
31,25,27.4,95.3,130.98,100,20.83,18.4,1005.3,8,5,33,2611.22,6,177.1176875,"Rain, Overcast"
34,26,29.4,87.3,0,0,0,14.8,1005.2,8,6,33,2566.62,8,173.5229774,Partially cloudy
35.7,27,30.2,79,0.851,100,4.17,18.3,1005.9,10,6,39,2385.8,8.7,174.1955987,"Rain, Partially cloudy"
34,28.9,31.3,82.1,0,0,0,14.8,1001.5,8,1,34,2569.73,5.1,166.3860576,Partially cloudy
36,29,32.2,70.6,0,0,0,28.2,999.6,8,2,34,2273.32,7,164.9943883,Partially cloudy
34.7,28,30.9,66.5,0,0,0,21.5,999,8,3,34,2054.85,6.7,170.8362171,Partially cloudy
35.3,27.5,31.2,66.6,0,0,0,18.4,1001,8,4,34,2077.92,7.8,169.3608671,Partially cloudy
35,28,31,70.8,0,0,0,14.8,1001.8,8,5,34,2194.8,7,171.1824,Partially cloudy
34,27,30.1,82.7,0,0,0,14.8,1002.7,8,6,34,2489.27,7,172.8659268,Partially cloudy
33,26,29.4,83.8,0,0,0,14.8,1005.8,8,0,35,2463.72,7,176.2738108,Partially cloudy
39,26.2,31.3,42.4,0.299,100,4.17,18.4,1005.9,5,6,18,1327.12,12.8,143.8316109,"Rain, Partially cloudy"
27,23,25.7,98.2,104.598,100,12.5,20.5,1007.4,9,2,35,2523.74,4,184.3770078,"Rain, Overcast"
32,26.9,28.6,86.3,17.162,100,8.33,11.2,1006,7,3,30,2468.18,5.1,179.2689579,"Rain, Partially cloudy"
32.2,27,29.3,86.6,19.744,100,8.33,13,1006,9,0,36,2537.38,5.2,174.7398396,"Rain, Partially cloudy"
32,26,28.1,89.7,0,0,0,14.8,1003.4,9,5,35,2520.57,6,179.2849488,Partially cloudy
33.2,27,29.8,86.8,4.403,100,4.17,16.6,1006,9,1,36,2586.64,6.2,171.558013,"Rain, Partially cloudy"
